,name,builtdate
15243,蓝色剑桥,2006年建
15245,华庭雅居,2005年建
15248,同润圣塔路斯,2006年建
15255,佘山东紫园,2010年建
15264,仓城五村,
15299,新城水云间,2015年建
15325,西林南路7号,2002年建
15342,茸平苑,2005年建
15375,中山二路307号,1996年建
15408,紫都上海晶园,2005年建
15412,绿洲比华利花园,
15414,松汇小区,
15432,锋尚99,2012年建
15437,中山文化苑,2011年建
15459,开天公寓,2002年建
15464,山语原墅,2009年建
15480,方塔东二村,1993年建
15495,九州世贸,2012年建
15511,法兰西世家（公寓）,
15518,佘山翠庭,2006年建
15522,世茂纳米魔幻城,
15526,英郡别院,2009年建
15531,安信湖畔天地坊,2005年建
15537,月亮河碧园（别墅）,2006年建
15538,山水景苑,2006年建
15540,雅阁花园,2001年建
15542,蓝天新村,1997年建
15547,中大九里德（别墅）,2009年建
15555,春峰苑（公寓）,2006年建
15563,复地翠堤苑（别墅）,2006年建
15568,白云新村,1983年建
15589,荣都公寓,2007年建
15592,天虹二村,1999年建
15613,汇贤阁（公寓）,2008年建
15621,环城新村,1997年建
15637,同润家园,2000年建
15644,月亮河桂园（别墅）,2007年建
15645,茸南苑,1998年建
15650,百佳花园,2000年建
15653,方塔东三村,1982年建
15683,复地香堤苑,2005年建
15686,玉树公寓,2003年建
15701,昌鑫花园（别墅）,2007年建
15702,德邑小城（别墅）,2009年建
15714,保利翡丽公馆,
15738,绿地云天坊,
15743,复地九月,2015年建
15749,裕盛豪园（别墅）,2005年建
15765,长桥街89弄,1996年建
15774,华亭绿景苑,2005年建
15780,凤凰新村西苑,1997年建
15788,民乐二村,1996年建
15808,桃园坊,1997年建
15831,西林花园,2004年建
15836,谷水苑,2009年建
15844,邱家湾50弄,
15848,复地爱伦坡,
15851,新弘墅园,
15855,乔爱庄园,2009年建
15869,荣盛名邸（别墅）,2012年建
15878,依云郡（别墅）,2007年建
15899,中京苑,2005年建
15934,法兰西世家（别墅）,
15937,中凯曼荼园,
15941,江川一村,2000年建
15964,汇民轩,2013年建
16000,万立城（公寓）,2016年建
16001,大宅风范城,2007年建
16002,金地格林世界（圣琼斯湾）,2007年建
16003,泰宸新苑,2002年建
16004,金鹤新城双佳翠庭,2007年建
16005,梅园新村（嘉定）,1984年建
16006,德华一村,1998年建
16007,中冶翔腾,2012年建
16009,盘古天地,2010年建
16010,嘉丰佳苑,2003年建
16011,中房公寓,2007年建
16012,缘圆宝邸,2008年建
16013,新里米兰公寓,2012年建
16014,绿地清猗园,2013年建
16015,龙湖郦城,2012年建
16019,南陈小区,1998年建
16020,丰庄十四街坊,1996年建
16021,民东公寓,2005年建
16022,兴苑,2005年建
16023,振鑫花苑,1999年建
16024,澜茵华庭,2005年建
16025,温宿路39弄,1985年建
16026,三皇桥小区,1988年建
16027,金帝城市岸泊（公寓）,2007年建
16028,梅川雅苑,2007年建
16029,嘉和坊,1998年建
16030,李园二村,1997年建
16031,江桥二村,1995年建
16032,清水颐园,2008年建
16033,城中街98弄,1998年建
16034,大名城名郡,2016年建
16036,保利天鹅语（公寓）,2014年建
16037,丰庄十二街坊,1997年建
16038,水岸金桥苑,2008年建
16039,丽景新苑,1998年建
16040,金祥坊,1997年建
16043,万达城市公寓,2011年建
16044,水岸秀苑,2005年建
16045,绿地新江桥城,2012年建
16046,金地格林世界（春晓）,2005年建
16047,金地格林世界（卢尔公寓）,2006年建
16048,西上海名邸,2011年建
16050,明日新苑,2001年建
16053,金地格林世界（森林公馆）,2010年建
16055,路劲翡丽湾（公寓）,2012年建
16059,金沙嘉苑,2006年建
16061,金沙鼎苑,2012年建
16062,中虹华苑,2006年建
16063,迎园新村四坊,1994年建
16064,民乐社区南苑六村,2001年建
16065,金地格林世界（春岸城）,2004年建
16066,红梅小区（嘉定）,1978年建
16070,龙安佳苑,2007年建
16072,金霞苑,2008年建
16074,芙蓉新村,1998年建
16075,华润中央公园（芳礼路99弄）（公寓）,2012年建
16083,汇丰佳苑,2004年建
16086,华江景城,2009年建
16088,南苑四村,1995年建
16089,南华小区,1986年建
16090,中星海兰苑,2009年建
16091,保利家园（公寓）,2010年建
16092,嘉秀新苑,2007年建
16094,金鹤新城城杰苑,2008年建
16095,德华四村,2001年建
16096,玉兰三村,1994年建
16097,新城金郡,
16098,步阳御江金都,
16100,右岸嘉园,2009年建
16101,金沙丽晶苑,2005年建
16111,合景叠翠峰苑,2013年建
16120,水仙小区,1992年建
16122,好世皇马苑,2011年建
16123,协通公寓,2005年建
16125,新城尚上城,2012年建
16126,丰庄四村,1996年建
16130,上隽嘉苑（公寓）,2011年建
16131,宁兴上尚湾,2013年建
16133,泰宸景苑,2005年建
16136,绿地秋霞坊（公寓）,2012年建
16142,龙湖蔚澜香醍,2013年建
16143,绿地颐景嘉园,2013年建
16146,永翔佳苑,2011年建
16152,日月光伯爵天地,2012年建
16153,中信泰富又一城,2011年建
16155,盐湖新居,2010年建
16160,金地格林世界（城市公馆）,2009年建
16161,华润中央公园（浩翔路98弄）,
16163,李园一村,1990年建
16165,江桥三村九街坊,1995年建
16166,嘉城新航域,2009年建
16169,嘉利坊,1996年建
16170,富友嘉园,2005年建
16176,骏丰玲珑坊,2015年建
16180,金地格林世界（柯玛仕庄园）,2005年建
16183,新城悠活城,2012年建
16184,汇城公寓,1999年建
16186,骏丰嘉峰汇,2011年建
16193,泰辰复兴苑,2006年建
16200,金鼎香樟苑,2012年建
16201,嘉宝都市港湾,2006年建
16202,保利星海屿,2015年建
16204,博威禧福汇,
16206,嘉善坊,1997年建
16207,南苑二村,1994年建
16208,清河路393号,1975年建
16210,家旺新苑,2003年建
16211,温宿路55弄,1980年建
16214,澳丽映象,2007年建
16216,上隽嘉苑（别墅）,2010年建
16218,张马路27弄,1979年建
16219,丰庄一村,1995年建
16221,安亭新镇颂苑,2005年建
16222,兰郡九里澜溪谷,2011年建
16224,嘉旺苑,2006年建
16234,中冶祥腾城市广场,2012年建
16237,常发豪庭国际,2013年建
16247,合景理想家,2014年建
16249,尚都国际酒店公寓,2012年建
16251,路劲上海派,2015年建
16252,绿地海域苏河源（别墅）,2015年建
16266,底特律财富天地,2011年建
16267,绿地海域苏河源（公寓）,2015年建
16277,世盟壹天地,2014年建
16282,北水湾名邸,2015年建
16287,旭辉U天地（商住）,2014年建
16290,泰辰沙河茗苑,2009年建
16298,紫荆四村,1994年建
16303,桃园小区（嘉定）,1984年建
16305,紫荆三村,1999年建
16309,申江花苑,2003年建
16319,嘉宝梦之湾（公寓）,2014年建
16323,嘉宝紫提湾（公寓）,2012年建
16337,大众春盛苑,2006年建
16340,好世凤翔苑,2016年建
16341,日月光伯爵公馆,2014年建
16344,南苑七村,1996年建
16345,玉兰一村,1997年建
16350,安亭新镇雅苑,2005年建
16352,嘉苑新村,2000年建
16353,天际蓝桥,2010年建
16364,盘古嘉德,2016年建
16366,锦华茗园,2006年建
16367,中星海上名豪苑（四期）,2014年建
16368,安亭新镇赋苑,2005年建
16370,安亭新镇风苑,2004年建
16373,沁富佳苑,2005年建
16375,马陆清水湾,2011年建
16376,嘉秀坊,1998年建
16377,樱花小区,1997年建
16378,迎园新村十一坊,1993年建
16380,玉兰二村,1998年建
16383,银凯南华公寓,2005年建
16384,迎园新村二坊,1994年建
16385,恒嘉花园,1995年建
16393,柳梁路55弄,2013年建
16394,玉兰四村,1998年建
16395,新城公馆,2012年建
16399,保利海上五月花（公寓）,2009年建
16403,塔城东路255弄,1997年建
16404,爱丽舍花园（别墅）,2002年建
16406,江桥三村四街坊,2004年建
16409,汇丰沁苑,2006年建
16411,银翔新村,1997年建
16430,华润中央公园（陈翔公路1588弄）,2013年建
16431,德华二村,1990年建
16433,桃园新村（嘉定）,1994年建
16434,金丰新村,1994年建
16446,清河路453弄,1996年建
16448,万达广场（嘉定）,2011年建
16456,金地格林世界（圣莫尼卡）,2007年建
16459,通用国际,2014年建
16462,佳兆业壹号,2014年建
16474,塔城路800弄,1994年建
16483,竹园小区（嘉定）,2000年建
16490,紫荆二村,1994年建
16492,嘉乐之春,2006年建
16508,江桥三村五街坊,1997年建
16512,小囡桥小区,1983年建
16518,莱英北郡（公寓）,2011年建
16521,万科金色领域,2014年建
16524,南苑三村,1995年建
16528,润渡佳苑,2007年建
16531,南苑十村,1999年建
16533,保利湖畔阳光苑,2010年建
16534,栅桥小区,1996年建
16539,新城枫景,2004年建
16543,莱茵郡,2007年建
16544,天居玲珑湾（公寓）,2013年建
16545,中星海上名豪苑（三期）,2012年建
16547,嘉城香馥湾,2011年建
16573,爱德佳苑（一期）,2010年建
16575,丰华苑,2005年建
16580,曹安景林苑,
16584,安亭中央公园,2012年建
16600,宏立瑞园,2010年建
16607,嘉实上城名都（公寓）,2010年建
16609,嘉城雅颂湾,2010年建
16610,张马路21号,1979年建
16611,南苑一村,1998年建
16614,塔城路850弄,1997年建
16615,龙湖蓝湖郡（别墅）,2010年建
16618,中星海上名豪苑（一期）,2011年建
16635,和亭佳苑,2004年建
16636,浦发香舍（公寓）,2008年建
16644,金地格林世界（布鲁斯郡）,2008年建
16647,嘉富小区,1996年建
16652,创融嘉天地（商住）,
16655,金桂一村,1996年建
16656,丰庄十三街坊,1999年建
16660,东方慧谷,2013年建
16704,远香舫新苑,2010年建
16711,漪园新村,1995年建
16714,吴杨雅苑,2008年建
16718,同盛公寓,2004年建
16720,鸿达嘉苑,1998年建
16726,新成三坊四坊,1996年建
16728,秋霞公寓,1998年建
16744,祥源福邸,2009年建
16745,塔城路685弄,1998年建
16749,小金元,1998年建
16750,嘉源小区,2000年建
16756,三元及地苑,2008年建
16761,风荷丽景尚城,2011年建
16765,嘉城桃花岛（公寓）,2006年建
16769,旭辉华庭,2013年建
16821,华江路18号,1998年建
16825,嘉宝小区,1997年建
16836,江桥三村七街坊,1995年建
16841,虹翔公寓,1998年建
16843,北大街108弄,1996年建
16856,博泰新苑,2004年建
16869,绿地秋霞坊（别墅）,2013年建
16878,桃园公寓（嘉定）,1998年建
16881,季景铭郡,2014年建
16885,魔方社区,
16889,爱德佳苑（三期）,2013年建
16910,芙蓉二街坊,2004年建
16911,菁英尚都,2013年建
16913,德华路331号,1993年建
16916,汇丰凯苑,2012年建
16921,合景峰汇,2015年建
16929,城中路203弄,1984年建
16935,湖畔天下（公寓）,
16936,旭辉锦庭,2014年建
16943,华润中央公园（浩翔路508弄）,2014年建
16951,华江一村,1995年建
16952,MAX未来,2015年建
16955,YOHO街区,
16959,同济融景雅苑,2015年建
16965,东方豪园（公寓）,
16983,华润中央公园（浩翔路99弄）（公寓）,2012年建
16986,城南新村,1999年建
16991,承安翡翠公馆,2011年建
16994,中环财富杰座,
16996,三湘森林海尚（嘉定）,
17001,保利梧桐语（商住）,
17006,住嘉佳园,2007年建
17013,金地格林世界（高尔夫公馆）,2009年建
17019,高层小区,1988年建
17020,塔城路666弄,1999年建
17024,外冈新苑,2006年建
17029,曹江公寓,2006年建
17043,迎园新村十坊,1991年建
17045,嘉城幸福港,2005年建
17048,红翔新村,1995年建
17051,西村小区,1995年建
17052,银南翔佳苑,2005年建
17053,朗诗绿色街区,2012年建
17060,东润舒庭,2011年建
17073,金地格林世界（格林公馆）（酒店式公寓）,2012年建
17078,绿地卡米公社,2014年建
17089,泰宸舒庭,2004年建
17094,新城香溢澜庭,2014年建
17108,新城香溢都荟,
17115,迎园三坊,1994年建
17116,嘉宝公寓,2000年建
17118,绿苑新城,2007年建
17128,阳光葡提公馆,2014年建
17131,白银时代,2013年建
17145,领峰华庭,2013年建
17152,嘉亭菁苑,2011年建
17173,丰庄二村,1998年建
17209,臻品嘉园（公寓）,2012年建
17244,天禧嘉苑,2011年建
17269,安亭瑞仕华庭（公寓）,2014年建
17273,星华公寓,2002年建
17280,中建溪岸澜庭,2015年建
17287,汇龙公寓,1997年建
17288,华亭佳苑,2008年建
17290,香馥湾酒店式公寓,
17294,金沙小区,1996年建
17296,嘉珉,1996年建
17297,翔华新村,1998年建
17301,南苑新世纪公寓,2000年建
17311,方舟时代广场,2012年建
17312,上实海上荟（别墅）,
17316,清河路179号,1981年建
17320,金地格林世界（白金果岭）,2008年建
17325,左岸香堤（商住）,2011年建
17330,尚品,
17332,民主街276弄,2000年建
17333,光明D9空间,
17341,中星海上名豪苑（二期）,2013年建
17344,嘉城爱琴海,2006年建
17348,大学里,
17354,金华新村,1996年建
17355,北大街161弄,1996年建
17361,花园弄71号,1972年建
17363,东大小区,1994年建
17365,新成五坊,1997年建
17366,江桥三村,1997年建
17367,保利海上五月花（别墅）,2008年建
17374,清河路173号,1981年建
17379,德园路375弄,2000年建
17387,欧韵艺墅（别墅）,2007年建
17395,迎园路300弄151支弄,1997年建
17397,丽景小区,2004年建
17399,迎园路300弄65支弄,2000年建
17404,解放街68弄,1998年建
17405,商建公寓,1998年建
17409,吴杨路55弄,1997年建
17411,花园二村,2006年建
17417,盆山阁,1998年建
17418,叶城三街坊,2002年建
17424,安盛苑,1999年建
17425,魏玛原墅（别墅）,2007年建
17429,绿洲古猗新苑,2009年建
17431,嘉尚坊,1996年建
17438,嘉城桃花岛（别墅）,2006年建
17452,廖南小区,1991年建
17454,花园弄77号,1978年建
17456,泰东公寓,2004年建
17462,新成十坊,1997年建
17463,嘉德坊,1998年建
17468,南北周,2010年建
17511,宝华栎庭,2011年建
17554,北大街280弄,1996年建
17568,万立城（商住）,
17569,华润中央公园（浩翔路505弄）,2014年建
17622,绿地新丰苑,2009年建
17625,安亭雅苑,2006年建
17634,丰盛雅苑,2005年建
17642,迎春公寓,2000年建
17670,嘉宝紫提湾（别墅）,2010年建
17683,博泰景苑,2005年建
17700,迎园路351弄,1998年建
17708,绿洲古猗新苑（二期）,
17709,育兰二村,1996年建
17711,马陆街248弄,1997年建
17713,和华名苑,2007年建
17722,吴杨路100弄,2001年建
17723,泰宸家园,2009年建
17736,汇景华庭,2013年建
17778,新城香溢璟庭（一期）,2015年建
17836,金地格林世界（格林公馆）,2011年建
17848,金地格林世界（白金院邸）（公寓）,2009年建
17867,上海派II,
17898,兆地国际广场,2006年建
17908,嘉华居（公寓）,2009年建
17914,南华二村（嘉定）,1996年建
17915,嘉宁坊,2001年建
17920,江桥新苑,2000年建
17927,新望花园,2001年建
17929,安亭新苑,2005年建
17932,上海之春,2004年建
17933,嘉星小区,1997年建
17943,塔城小区,1980年建
17950,江桥一村,1995年建
17956,住友嘉馨名园,2003年建
17957,永和生活广场,2008年建
17961,南苑五村,1995年建
17967,东方商厦,2001年建
17968,张马路15弄,1990年建
17970,金汇公寓,1999年建
17975,冈峰新苑,2005年建
17981,沧海绿苑,2012年建
17983,真建七街坊,1999年建
17986,叶城五街坊,2003年建
18000,瞿溪路125号,1964年建
18001,永业大楼,1935年建
18002,西凌新邨,1993年建
18003,大众汽车公寓,1996年建
18004,新华南园大厦,2004年建
18005,蒙西小区,1994年建
18006,明日星城,2001年建
18007,公馆77,2010年建
18008,海琪园,2003年建
18009,长新大楼,1987年建
18010,仁宝公寓,1996年建
18012,明德坊,1999年建
18013,联兴大厦,1999年建
18014,华盛大公馆,2004年建
18015,瞿溪新村,1980年建
18017,长乐路366弄,
18018,天天花园,1997年建
18019,肇周路417号,1980年建
18020,华府天地,2006年建
18021,马当小区,1992年建
18024,五岭小区,1989年建
18025,北蒙三小区,1989年建
