,name,location,hospital,bus,mall,subway,school,officeBuild,to_center_distance
212,天鹅泉公寓,"{'lat': 31.339815, 'lng': 121.581035}",4.0,18.0,1.0,0.0,16.0,5.0,15005.506157387306
213,绿川新苑,"{'lat': 31.180213, 'lng': 121.554209}",9.0,33.0,1.0,0.0,16.0,3.0,9263.59367694788
214,荷风景庭,"{'lat': 30.917992, 'lng': 121.815076}",1.0,17.0,0.0,0.0,1.0,0.0,47500.64270041801
215,施湾家园,"{'lat': 31.150299, 'lng': 121.764197}",2.0,26.0,2.0,0.0,7.0,0.0,28535.12290893641
216,爱法新都,"{'lat': 31.261911, 'lng': 121.60743}",1.0,33.0,4.0,0.0,9.0,23.0,12364.876373994524
217,桃园新城中城苑,"{'lat': 31.100851, 'lng': 121.592234}",6.0,39.0,1.0,0.0,7.0,2.0,18309.361688520272
218,仁恒河滨城,"{'lat': 31.234226, 'lng': 121.573843}",13.0,17.0,5.0,0.0,9.0,1.0,8814.842535672895
219,东港丽景苑,"{'lat': 31.37409, 'lng': 121.547141}",1.0,7.0,0.0,0.0,7.0,2.0,16657.932146601168
220,中天碧云,"{'lat': 31.244125, 'lng': 121.583237}",7.0,25.0,2.0,0.0,21.0,2.0,9756.142722028952
221,白金瀚宫,"{'lat': 31.039359, 'lng': 121.24119}",7.0,35.0,4.0,2.0,15.0,4.0,31563.278523130033
222,潼港三村,"{'lat': 31.346272, 'lng': 121.578921}",16.0,22.0,7.0,0.0,21.0,10.0,15446.340863375719
223,欧泊圣堡苑,"{'lat': 31.173161, 'lng': 121.67297}",1.0,9.0,0.0,0.0,4.0,0.0,19509.22532310381
224,上川路1468弄,"{'lat': 31.283377, 'lng': 121.670203}",5.0,17.0,1.0,0.0,28.0,2.0,18749.238868625205
225,彩虹雅苑,"{'lat': 31.060665, 'lng': 121.743603}",9.0,32.0,0.0,0.0,4.0,3.0,31637.689942720124
226,维诗凯亚,"{'lat': 31.239736, 'lng': 121.588351}",5.0,9.0,2.0,0.0,15.0,0.0,10205.03639636564
227,乐源城C区,"{'lat': 31.054662, 'lng': 121.783438}",7.0,51.0,0.0,0.0,23.0,26.0,35087.125629691414
228,锦绣天第花园,"{'lat': 31.21064, 'lng': 121.543646}",8.0,35.0,1.0,1.0,19.0,13.0,6545.796219794585
229,锦绣满堂花园,"{'lat': 31.210169, 'lng': 121.546522}",8.0,38.0,1.0,0.0,20.0,9.0,6816.402135920214
230,潍坊二村,"{'lat': 31.225931, 'lng': 121.527068}",25.0,42.0,4.0,3.0,47.0,86.0,4489.560126793305
231,佰田大富苑,"{'lat': 31.116139, 'lng': 121.587098}",14.0,47.0,3.0,0.0,15.0,6.0,16648.894921512016
232,金杨新村八街坊,"{'lat': 31.251511, 'lng': 121.590714}",9.0,29.0,3.0,0.0,25.0,15.0,10571.915289567902
233,园西二居,"{'lat': 31.195372, 'lng': 121.701007}",14.0,51.0,5.0,1.0,31.0,18.0,21374.918103852586
234,展想悦廷,"{'lat': 31.216166, 'lng': 121.632719}",6.0,34.0,0.0,1.0,10.0,19.0,14569.37387791974
235,金光小区,"{'lat': 31.150892, 'lng': 121.519158}",9.0,27.0,1.0,5.0,18.0,17.0,10058.428722560135
236,建华公寓,"{'lat': 31.21544, 'lng': 121.556446}",4.0,34.0,3.0,2.0,20.0,7.0,7493.506911342101
237,绿波城,"{'lat': 31.215588, 'lng': 121.670997}",4.0,29.0,2.0,2.0,4.0,0.0,18185.52406450661
238,和合新村,"{'lat': 31.157755, 'lng': 121.581304}",3.0,23.0,3.0,1.0,11.0,11.0,12849.895267435333
239,东一小区,"{'lat': 31.276466, 'lng': 121.60263}",10.0,30.0,1.0,2.0,32.0,3.0,12422.493492323634
240,梅花苑,"{'lat': 31.214685, 'lng': 121.547665}",9.0,37.0,0.0,1.0,23.0,26.0,6728.317958958998
241,申江豪城,"{'lat': 31.169819, 'lng': 121.506388}",21.0,27.0,3.0,2.0,28.0,5.0,7667.046705156303
242,羽北小区,"{'lat': 31.241903, 'lng': 121.55356}",14.0,45.0,1.0,3.0,52.0,26.0,6924.32711394291
243,华夏二路201弄,"{'lat': 31.20322, 'lng': 121.689905}",2.0,28.0,2.0,1.0,13.0,3.0,20170.083434687956
244,城南路293弄,"{'lat': 31.198685, 'lng': 121.712217}",10.0,34.0,3.0,1.0,30.0,10.0,22348.375965436386
245,华天小区,"{'lat': 31.202473, 'lng': 121.696329}",8.0,35.0,3.0,1.0,20.0,7.0,20786.11581224562
246,合生时代锦苑（公寓）,"{'lat': 31.157785, 'lng': 121.495923}",8.0,28.0,6.0,5.0,9.0,5.0,8733.333050534218
247,保利御樽苑（公寓）,"{'lat': 31.215736, 'lng': 121.653454}",4.0,17.0,3.0,1.0,3.0,0.0,16528.619560757445
248,恒大华城梅山苑,"{'lat': 31.165679, 'lng': 121.493297}",7.0,27.0,4.0,4.0,17.0,4.0,7827.4963621421775
249,南泉小区,"{'lat': 31.218315, 'lng': 121.528358}",27.0,40.0,6.0,4.0,44.0,54.0,4870.927696158855
250,洪山花苑,"{'lat': 31.17607, 'lng': 121.506837}",21.0,35.0,3.0,2.0,52.0,5.0,7025.038314676393
251,齐河三小区,"{'lat': 31.189564, 'lng': 121.52186}",10.0,39.0,1.0,2.0,24.0,32.0,6392.276546394813
252,惠北新村,"{'lat': 31.296065, 'lng': 121.307283}",13.0,15.0,2.0,0.0,12.0,5.0,17852.32015065531
253,乔顿花园,"{'lat': 31.210657, 'lng': 121.534965}",27.0,36.0,5.0,3.0,42.0,18.0,5805.6665331688955
254,金桥湾清水苑,"{'lat': 31.265535, 'lng': 121.602162}",7.0,32.0,1.0,1.0,24.0,5.0,11985.753651851617
255,富特五村,"{'lat': 31.344296, 'lng': 121.59205}",14.0,28.0,7.0,1.0,18.0,21.0,16061.016241701282
256,博文园,"{'lat': 31.189054, 'lng': 121.508818}",8.0,37.0,1.0,4.0,29.0,28.0,5776.9732093226685
257,连城苑,"{'lat': 31.265149, 'lng': 121.591695}",6.0,33.0,3.0,2.0,38.0,19.0,11021.237666754556
258,大华锦绣华城（十五街区）,"{'lat': 31.180919, 'lng': 121.534158}",5.0,32.0,2.0,0.0,10.0,7.0,7873.446492526901
259,罗山四村,"{'lat': 31.256008, 'lng': 121.566002}",23.0,39.0,2.0,1.0,25.0,22.0,8389.741409222022
260,上南花苑,"{'lat': 31.186385, 'lng': 121.510334}",11.0,43.0,1.0,5.0,33.0,28.0,6106.8672149835975
261,华丰佳园,"{'lat': 31.165258, 'lng': 121.50864}",23.0,30.0,6.0,1.0,17.0,9.0,8215.914663773168
262,桃李家园,"{'lat': 31.166802, 'lng': 121.513603}",18.0,25.0,5.0,1.0,11.0,4.0,8218.788774076746
263,生安花苑,"{'lat': 31.242852, 'lng': 121.54962}",18.0,40.0,1.0,3.0,51.0,36.0,6564.598280942383
264,大华锦绣华城（十二街区）,"{'lat': 31.188557, 'lng': 121.547533}",8.0,25.0,1.0,1.0,11.0,3.0,8178.238398783723
265,昌七小区,"{'lat': 31.180792, 'lng': 121.521965}",11.0,33.0,3.0,1.0,21.0,6.0,7198.102500282603
266,临沂八村,"{'lat': 31.201113, 'lng': 121.525028}",21.0,30.0,3.0,3.0,23.0,38.0,5645.381816445773
267,泉东二小区,"{'lat': 31.231777, 'lng': 121.526851}",42.0,51.0,7.0,4.0,61.0,90.0,4363.851723442069
268,华高二村,"{'lat': 31.286963, 'lng': 121.622479}",4.0,17.0,3.0,1.0,14.0,1.0,14611.10244952851
269,金杨新村十街坊,"{'lat': 31.256427, 'lng': 121.591646}",9.0,38.0,3.0,1.0,25.0,28.0,10764.891130754908
270,牡丹路399弄,"{'lat': 31.214814, 'lng': 121.558925}",4.0,28.0,2.0,3.0,17.0,8.0,7739.295631222992
271,川杨璟苑,"{'lat': 31.206562, 'lng': 121.690955}",3.0,31.0,1.0,1.0,11.0,1.0,20205.923836356982
272,义王路101弄,"{'lat': 31.351726, 'lng': 121.590018}",18.0,33.0,9.0,2.0,16.0,40.0,16571.779417559475
273,天后宫大楼,"{'lat': 31.232457, 'lng': 121.522678}",41.0,52.0,6.0,2.0,56.0,91.0,3962.0873663398047
274,荷三小区,"{'lat': 31.27117, 'lng': 121.601798}",12.0,37.0,0.0,2.0,30.0,2.0,12143.353866086625
275,云台二小区,"{'lat': 31.181881, 'lng': 121.514958}",16.0,42.0,4.0,2.0,38.0,8.0,6754.892314498373
276,金地未未来,"{'lat': 31.31267, 'lng': 121.593121}",0.0,13.0,1.0,2.0,3.0,1.0,13684.850696110952
277,三林安居苑,"{'lat': 31.1515, 'lng': 121.532641}",5.0,32.0,2.0,1.0,17.0,9.0,10527.48371016842
278,晶波坊,"{'lat': 31.290399, 'lng': 121.587048}",4.0,27.0,1.0,3.0,22.0,0.0,11784.330300754531
279,未来域,"{'lat': 31.183826, 'lng': 121.426888}",24.0,30.0,5.0,2.0,40.0,59.0,7705.896909796613
280,东方路402弄,"{'lat': 31.239981, 'lng': 121.528228}",53.0,48.0,6.0,4.0,63.0,109.0,4507.094790213775
281,德州七村,"{'lat': 31.171592, 'lng': 121.49325}",15.0,27.0,3.0,3.0,34.0,6.0,7177.148104435168
282,潍坊六村,"{'lat': 31.228186, 'lng': 121.529777}",37.0,46.0,7.0,4.0,51.0,118.0,4691.696495950594
283,芳华路253弄,"{'lat': 31.201771, 'lng': 121.561999}",16.0,40.0,2.0,2.0,12.0,3.0,8545.48951454245
284,樱花坊,"{'lat': 31.21432, 'lng': 121.558301}",4.0,29.0,2.0,2.0,18.0,8.0,7699.094797592208
285,博山公寓,"{'lat': 31.258419, 'lng': 121.571878}",24.0,42.0,3.0,2.0,28.0,18.0,9000.978288039372
286,凌兆新村（凌兆路256弄）,"{'lat': 31.146696, 'lng': 121.496279}",8.0,19.0,3.0,2.0,12.0,2.0,9957.117889282894
287,德州一村,"{'lat': 31.175334, 'lng': 121.501461}",25.0,33.0,1.0,4.0,59.0,6.0,6942.484298729537
288,香山新村西北街坊,"{'lat': 31.248911, 'lng': 121.573827}",15.0,41.0,3.0,2.0,28.0,11.0,8940.835464968333
289,济阳二村,"{'lat': 31.177376, 'lng': 121.487856}",11.0,18.0,0.0,2.0,19.0,6.0,6472.565239269778
290,梅园新村（浦东）,"{'lat': 31.392642, 'lng': 121.24951}",27.0,33.0,12.0,1.0,40.0,5.0,28111.81878000558
291,上南一村,"{'lat': 31.184424, 'lng': 121.503588}",13.0,38.0,3.0,4.0,41.0,11.0,6046.702829761681
292,张江汤臣豪园（二期）,"{'lat': 31.20796, 'lng': 121.604081}",0.0,31.0,1.0,2.0,25.0,94.0,12079.43669377745
293,陆家嘴国际华城,"{'lat': 31.241756, 'lng': 121.541867}",15.0,38.0,0.0,3.0,59.0,58.0,5818.059363393118
294,香梅花园,"{'lat': 31.216643, 'lng': 121.544949}",9.0,35.0,5.0,1.0,21.0,35.0,6412.337193642552
295,金新花苑,"{'lat': 31.263935, 'lng': 121.595342}",7.0,39.0,3.0,2.0,31.0,28.0,11313.65175457713
296,大唐盛世花园,"{'lat': 31.215058, 'lng': 121.564592}",6.0,24.0,3.0,3.0,16.0,10.0,8248.349447265722
297,陆家嘴花园（一期）,"{'lat': 31.238827, 'lng': 121.547486}",11.0,45.0,0.0,3.0,46.0,48.0,6320.1031080649855
298,金顺小区,"{'lat': 31.188707, 'lng': 121.543224}",11.0,30.0,1.0,1.0,16.0,2.0,7855.157432158411
299,梅园四街坊,"{'lat': 31.237544, 'lng': 121.532817}",43.0,52.0,5.0,5.0,63.0,104.0,4919.636943800404
300,芳华路713弄,"{'lat': 31.20309, 'lng': 121.570712}",8.0,27.0,3.0,1.0,9.0,2.0,9240.162115579307
301,洋泾花园城,"{'lat': 31.250946, 'lng': 121.55321}",19.0,32.0,1.0,2.0,43.0,31.0,7069.09734015525
302,由由新邸,"{'lat': 31.196536, 'lng': 121.532635}",11.0,26.0,1.0,2.0,18.0,11.0,6523.912195498089
303,环球翡翠湾花园（公寓）,"{'lat': 31.186215, 'lng': 121.551681}",8.0,29.0,2.0,1.0,14.0,4.0,8648.512597535744
304,银杏苑（三林）,"{'lat': 31.149689, 'lng': 121.531301}",5.0,34.0,2.0,2.0,15.0,8.0,10648.438979650578
305,浦三路628弄,"{'lat': 31.194475, 'lng': 121.522539}",12.0,41.0,3.0,3.0,27.0,37.0,6009.0338419155505
306,金桥新村四街坊（长岛路1203弄）,"{'lat': 31.267404, 'lng': 121.599338}",9.0,38.0,1.0,1.0,28.0,4.0,11789.465288211897
307,连波路228弄,"{'lat': 31.19787, 'lng': 121.559802}",18.0,39.0,3.0,1.0,14.0,3.0,8560.440000604181
308,财富海景花园,"{'lat': 31.231487, 'lng': 121.515556}",16.0,45.0,3.0,2.0,28.0,79.0,3299.685123979786
309,德州四村,"{'lat': 31.174238, 'lng': 121.492441}",14.0,25.0,1.0,3.0,37.0,6.0,6874.449435352666
310,晨光公寓,"{'lat': 31.202472, 'lng': 121.679771}",1.0,22.0,1.0,1.0,7.0,1.0,19238.042611121997
311,金橘新苑,"{'lat': 31.156056, 'lng': 121.530583}",5.0,31.0,2.0,2.0,10.0,9.0,9988.121847427248
312,恒大华城天地苑,"{'lat': 31.164808, 'lng': 121.491634}",6.0,20.0,4.0,4.0,14.0,3.0,7901.763156562796
313,柳一小区,"{'lat': 31.268932, 'lng': 121.589017}",12.0,37.0,3.0,2.0,35.0,21.0,10915.42367106951
314,齐二小区,"{'lat': 31.188954, 'lng': 121.518435}",13.0,39.0,1.0,1.0,27.0,33.0,6256.131751030776
315,齐河花苑,"{'lat': 31.186542, 'lng': 121.522184}",11.0,42.0,2.0,3.0,23.0,28.0,6680.727095901017
316,东方汇景苑,"{'lat': 31.208267, 'lng': 121.530497}",28.0,34.0,5.0,2.0,39.0,24.0,5573.587692566676
317,仁恒广场,"{'lat': 31.215193, 'lng': 121.520334}",24.0,30.0,5.0,2.0,29.0,56.0,4346.175545168972
318,东源丽晶,"{'lat': 31.289015, 'lng': 121.628596}",2.0,16.0,0.0,2.0,9.0,0.0,15235.284111696525
319,华夏东路1782弄,"{'lat': 31.206298, 'lng': 121.700906}",9.0,37.0,3.0,0.0,28.0,5.0,21145.28143782109
320,兰园小区,"{'lat': 31.230549, 'lng': 121.520015}",28.0,40.0,6.0,2.0,37.0,89.0,3733.868439412784
321,惠德新邨,"{'lat': 31.202878, 'lng': 121.568934}",9.0,32.0,3.0,1.0,11.0,2.0,9093.870601002809
322,上钢八九村,"{'lat': 31.179304, 'lng': 121.491589}",15.0,24.0,1.0,3.0,33.0,7.0,6305.395781351483
323,沪东新村,"{'lat': 31.276033, 'lng': 121.590744}",18.0,31.0,1.0,2.0,39.0,4.0,11360.51418639934
324,新世纪名苑,"{'lat': 31.259557, 'lng': 121.581592}",10.0,41.0,4.0,2.0,29.0,24.0,9923.084539183512
325,泾西一村,"{'lat': 31.246115, 'lng': 121.55311}",22.0,40.0,1.0,2.0,51.0,27.0,6947.2223880749325
326,红莲小区,"{'lat': 31.189412, 'lng': 121.526314}",9.0,38.0,1.0,2.0,27.0,32.0,6670.342172984714
327,绿茵苑（浦东）,"{'lat': 31.156463, 'lng': 121.507389}",17.0,33.0,7.0,4.0,16.0,12.0,9115.012728991485
328,东明苑,"{'lat': 31.188646, 'lng': 121.517518}",13.0,40.0,1.0,2.0,30.0,33.0,6235.573913965901
329,凌高小区,"{'lat': 31.253226, 'lng': 121.555822}",18.0,37.0,2.0,1.0,37.0,30.0,7374.399120391299
330,凯鑫苑,"{'lat': 31.28626, 'lng': 121.612866}",10.0,22.0,3.0,2.0,20.0,4.0,13743.278050325192
331,恒大华城长清苑,"{'lat': 31.167277, 'lng': 121.494859}",12.0,28.0,4.0,4.0,25.0,4.0,7675.656411839242
332,上钢十村,"{'lat': 31.176684, 'lng': 121.490824}",13.0,20.0,1.0,2.0,32.0,4.0,6582.672497628642
333,花木苑,"{'lat': 31.216289, 'lng': 121.54984}",6.0,36.0,5.0,1.0,22.0,21.0,6866.06925194784
334,昌里花园,"{'lat': 31.181893, 'lng': 121.512027}",14.0,42.0,3.0,3.0,43.0,9.0,6625.506837354143
335,竹园新村（浦东）,"{'lat': 31.233415, 'lng': 121.53878}",30.0,41.0,1.0,4.0,49.0,69.0,5484.376581989117
336,黄浦房产,"{'lat': 31.219928, 'lng': 121.512853}",12.0,28.0,1.0,2.0,20.0,52.0,3466.3112821303876
337,妙境路370弄,"{'lat': 31.198924, 'lng': 121.696472}",9.0,41.0,3.0,2.0,23.0,10.0,20872.75340941858
338,沂南路54弄,"{'lat': 31.204376, 'lng': 121.515903}",20.0,34.0,4.0,1.0,18.0,23.0,4769.99741524605
339,阳光三村,"{'lat': 31.253257, 'lng': 121.558387}",20.0,41.0,3.0,1.0,36.0,28.0,7610.359610067352
340,培花七村,"{'lat': 31.197094, 'lng': 121.563296}",20.0,36.0,3.0,1.0,14.0,3.0,8893.185282845714
341,上南路3848弄,"{'lat': 31.155805, 'lng': 121.51159}",14.0,30.0,5.0,5.0,14.0,10.0,9301.97301218456
342,中远行家,"{'lat': 31.20919, 'lng': 121.535761}",26.0,33.0,2.0,3.0,40.0,15.0,5950.406578991916
343,东陆新村八街坊,"{'lat': 31.283427, 'lng': 121.607017}",9.0,26.0,3.0,1.0,24.0,4.0,13107.18866537622
344,六里二村,"{'lat': 31.191174, 'lng': 121.525588}",10.0,38.0,1.0,3.0,25.0,32.0,6476.387093350805
345,文兰小区,"{'lat': 31.216974, 'lng': 121.532199}",30.0,44.0,7.0,3.0,45.0,56.0,5265.428130212812
346,明珠花苑（浦东）,"{'lat': 31.174801, 'lng': 121.489675}",12.0,21.0,1.0,2.0,26.0,5.0,6776.097730012413
347,玉兰苑（川沙）,"{'lat': 31.192886, 'lng': 121.704499}",15.0,48.0,6.0,1.0,31.0,16.0,21758.376448110906
348,盛大金磐,"{'lat': 31.237443, 'lng': 121.512472}",23.0,50.0,4.0,3.0,22.0,83.0,2988.508048555476
349,园西小区,"{'lat': 31.196209, 'lng': 121.70349}",15.0,54.0,5.0,1.0,38.0,18.0,21586.923832924935
350,杉林新月（环林东路875弄）,"{'lat': 31.147261, 'lng': 121.539703}",8.0,25.0,3.0,1.0,15.0,1.0,11263.58872641209
351,山水国际,"{'lat': 31.2402, 'lng': 121.550667}",20.0,45.0,1.0,4.0,43.0,34.0,6632.722760764411
352,第五大道,"{'lat': 31.238721, 'lng': 121.55291}",11.0,47.0,1.0,3.0,42.0,32.0,6834.208439600155
353,爱法新城,"{'lat': 31.28273, 'lng': 121.591462}",15.0,36.0,2.0,3.0,28.0,2.0,11737.987094113721
354,青厦小区,"{'lat': 31.202924, 'lng': 121.694418}",7.0,31.0,2.0,1.0,15.0,5.0,20598.370033322284
355,久阳滨江公寓,"{'lat': 31.228452, 'lng': 121.5238}",31.0,42.0,7.0,2.0,45.0,96.0,4127.085691809765
356,锦博苑,"{'lat': 31.195383, 'lng': 121.543545}",12.0,30.0,1.0,1.0,14.0,2.0,7410.895644938709
357,桃林小区,"{'lat': 31.237335, 'lng': 121.551841}",13.0,47.0,0.0,3.0,35.0,37.0,6725.837864391787
358,圣马丽诺桥语,"{'lat': 31.223531, 'lng': 121.656338}",1.0,20.0,1.0,1.0,1.0,0.0,16709.695253336176
359,中冶尚城,"{'lat': 31.320247, 'lng': 121.591281}",0.0,15.0,1.0,1.0,5.0,2.0,14098.97805434423
360,新德公寓（浦东）,"{'lat': 31.201517, 'lng': 121.694763}",8.0,37.0,2.0,2.0,15.0,7.0,20658.697393628292
361,乳山二村,"{'lat': 31.239251, 'lng': 121.524119}",55.0,57.0,7.0,4.0,58.0,119.0,4109.844419801071
362,越富豪庭,"{'lat': 31.219999, 'lng': 121.526225}",23.0,38.0,7.0,3.0,43.0,52.0,4612.291953588458
363,金羽名庭,"{'lat': 31.243594, 'lng': 121.562709}",12.0,38.0,3.0,2.0,29.0,11.0,7809.691006619776
364,新川路300弄,"{'lat': 31.200416, 'lng': 121.708573}",13.0,43.0,3.0,1.0,34.0,7.0,21972.749905591256
365,齐四小区,"{'lat': 31.186555, 'lng': 121.522205}",11.0,42.0,2.0,3.0,24.0,28.0,6680.7211526134015
366,东方城市花园（二期）,"{'lat': 31.205171, 'lng': 121.532329}",25.0,28.0,1.0,2.0,29.0,15.0,5909.271130189801
367,日月光水岸花园（公寓）,"{'lat': 31.219536, 'lng': 121.620825}",4.0,26.0,0.0,1.0,12.0,8.0,13397.16072402857
368,东方佳苑,"{'lat': 31.200117, 'lng': 121.525317}",22.0,30.0,3.0,3.0,23.0,38.0,5740.64276406421
369,金露苑,"{'lat': 31.242467, 'lng': 121.548167}",19.0,42.0,0.0,3.0,49.0,38.0,6422.177286340937
370,涵乐园,"{'lat': 31.239033, 'lng': 121.539145}",20.0,44.0,0.0,2.0,54.0,75.0,5530.495796996844
371,贵龙园,"{'lat': 31.211804, 'lng': 121.532727}",27.0,42.0,6.0,3.0,42.0,30.0,5557.841781819736
372,金桥瑞仕花园,"{'lat': 31.261968, 'lng': 121.584484}",10.0,37.0,5.0,3.0,36.0,24.0,10262.045387971166
373,上南翡翠苑,"{'lat': 31.156394, 'lng': 121.501787}",15.0,31.0,8.0,1.0,15.0,5.0,8991.171248352628
374,东方城市花园（一期）,"{'lat': 31.206268, 'lng': 121.527155}",28.0,30.0,7.0,2.0,32.0,27.0,5437.7344869944
375,凌兆新村（上浦路410弄）,"{'lat': 31.151338, 'lng': 121.503687}",14.0,31.0,4.0,3.0,17.0,10.0,9579.434334509268
376,御桥馨华苑,"{'lat': 31.159864, 'lng': 121.577119}",5.0,21.0,3.0,1.0,9.0,12.0,12397.675540891989
377,康桥月苑,"{'lat': 31.133608, 'lng': 121.601491}",2.0,21.0,0.0,0.0,13.0,0.0,16091.620354341358
378,金杨四街坊,"{'lat': 31.250908, 'lng': 121.57946}",14.0,36.0,1.0,2.0,25.0,9.0,9506.989555714812
379,高弘家苑,"{'lat': 31.315575, 'lng': 121.591087}",0.0,13.0,1.0,2.0,4.0,1.0,13742.520733613917
380,心园西苑,"{'lat': 31.179186, 'lng': 121.698236}",4.0,19.0,2.0,0.0,5.0,0.0,21569.218933584045
381,新舒苑,"{'lat': 30.9819, 'lng': 121.870748}",0.0,22.0,1.0,0.0,7.0,1.0,46580.78066528248
382,上南十村,"{'lat': 31.176423, 'lng': 121.509664}",24.0,35.0,3.0,3.0,48.0,6.0,7086.759908897932
383,江临天下,"{'lat': 31.232157, 'lng': 121.518233}",22.0,47.0,6.0,2.0,38.0,87.0,3544.1149772667272
384,联城花苑,"{'lat': 31.17848, 'lng': 121.487864}",11.0,18.0,0.0,2.0,19.0,9.0,6350.493239344454
385,沙田公寓,"{'lat': 31.20111, 'lng': 121.678422}",1.0,23.0,1.0,1.0,8.0,1.0,19141.74424529553
386,云台路86号,"{'lat': 31.188161, 'lng': 121.506388}",5.0,38.0,3.0,4.0,31.0,13.0,5765.535282046662
387,成山小区,"{'lat': 31.177493, 'lng': 121.513088}",18.0,41.0,4.0,2.0,39.0,5.0,7109.940475122864
388,恒大华城东林苑,"{'lat': 31.164325, 'lng': 121.493613}",7.0,23.0,4.0,4.0,14.0,6.0,7980.847100844122
389,妙栏路392弄,"{'lat': 31.192255, 'lng': 121.697662}",8.0,39.0,4.0,1.0,21.0,15.0,21139.963218360543
390,芳草路238弄,"{'lat': 31.199313, 'lng': 121.561922}",20.0,37.0,1.0,1.0,15.0,2.0,8661.820048882519
391,文化馨苑,"{'lat': 31.190863, 'lng': 121.551297}",15.0,34.0,1.0,2.0,13.0,3.0,8302.480197590108
392,博一小区,"{'lat': 31.273012, 'lng': 121.589915}",17.0,33.0,2.0,2.0,36.0,6.0,11157.905835469504
393,大华锦绣华城（九街区）,"{'lat': 31.189432, 'lng': 121.539391}",12.0,36.0,1.0,2.0,18.0,4.0,7530.129163516715
394,潍坊三村,"{'lat': 31.228281, 'lng': 121.526039}",35.0,43.0,7.0,3.0,48.0,100.0,4339.87541880004
395,乾耀东港,"{'lat': 30.907662, 'lng': 121.810026}",2.0,15.0,0.0,0.0,6.0,0.0,48046.15584345712
396,瀚龙苑,"{'lat': 31.200026, 'lng': 121.672622}",1.0,23.0,2.0,0.0,11.0,1.0,18626.622458410082
397,沪南船舶小区,"{'lat': 31.274799, 'lng': 121.58399}",20.0,30.0,1.0,2.0,36.0,10.0,10717.877461586146
398,海高一村,"{'lat': 31.356054, 'lng': 121.591244}",15.0,18.0,6.0,2.0,16.0,37.0,17021.59715967973
399,河滨城市花园,"{'lat': 31.269777, 'lng': 121.663323}",1.0,9.0,0.0,0.0,35.0,3.0,17737.495198498837
400,云松翠庭,"{'lat': 30.9048, 'lng': 121.817975}",3.0,17.0,0.0,0.0,4.0,0.0,48782.727098949596
401,锦福苑,"{'lat': 31.37195, 'lng': 121.546741}",1.0,7.0,0.0,0.0,6.0,2.0,16423.28987991413
402,三林世博家园（板泉路2101弄）,"{'lat': 31.173032, 'lng': 121.539318}",6.0,30.0,3.0,0.0,23.0,3.0,8863.346560018652
403,永安新村,"{'lat': 31.254808, 'lng': 121.556877}",18.0,36.0,2.0,0.0,26.0,29.0,7519.7958116692635
404,潼港六村,"{'lat': 31.348492, 'lng': 121.577263}",19.0,26.0,7.0,0.0,19.0,10.0,15551.131082039978
405,金田公寓,"{'lat': 31.204446, 'lng': 121.513685}",19.0,35.0,4.0,1.0,17.0,16.0,4620.5419002741
406,东方晶华园,"{'lat': 31.119685, 'lng': 121.58444}",21.0,49.0,4.0,0.0,16.0,12.0,16181.91189000174
407,惠南小城,"{'lat': 31.058971, 'lng': 121.807388}",1.0,13.0,0.0,0.0,1.0,1.0,36720.33182201352
408,鼎城丽景苑,"{'lat': 31.047732, 'lng': 121.764514}",14.0,68.0,4.0,0.0,25.0,13.0,34092.9604613365
409,上船大楼,"{'lat': 31.24495, 'lng': 121.519425}",27.0,52.0,3.0,3.0,23.0,83.0,3794.7533576742985
410,长清路595弄,"{'lat': 31.165694, 'lng': 121.498461}",23.0,30.0,4.0,1.0,18.0,5.0,7913.344769854758
411,申华公寓,"{'lat': 31.202921, 'lng': 121.686439}",3.0,24.0,1.0,1.0,9.0,2.0,19851.806713044505
412,华景苑,"{'lat': 31.341568, 'lng': 121.59459}",4.0,30.0,4.0,1.0,13.0,29.0,15995.135941590943
413,丽都华庭,"{'lat': 30.908262, 'lng': 121.814018}",4.0,25.0,0.0,0.0,5.0,0.0,48244.512151788156
414,博爱家园,"{'lat': 31.190297, 'lng': 121.517414}",16.0,40.0,1.0,3.0,24.0,38.0,6078.055642540169
415,万馨佳园,"{'lat': 31.197318, 'lng': 121.68016}",1.0,22.0,0.0,1.0,7.0,1.0,19391.573642689116
416,汇景阁,"{'lat': 31.201064, 'lng': 121.520487}",20.0,36.0,4.0,2.0,21.0,42.0,5337.958031941783
417,紫竹轩,"{'lat': 31.19081, 'lng': 121.557389}",17.0,38.0,2.0,1.0,9.0,3.0,8778.14426356309
418,罗山八村,"{'lat': 31.254663, 'lng': 121.570996}",18.0,47.0,1.0,2.0,29.0,18.0,8809.552124920103
419,凌兆新村（凌兆路396弄）,"{'lat': 31.148766, 'lng': 121.50548}",15.0,32.0,4.0,3.0,20.0,10.0,9896.886357718882
420,中星云庭,"{'lat': 31.174541, 'lng': 121.509092}",20.0,33.0,3.0,3.0,50.0,4.0,7260.442659429453
421,梅花新村（惠南）,"{'lat': 31.059555, 'lng': 121.773715}",10.0,36.0,2.0,1.0,11.0,9.0,34016.48714038787
422,阳光城愉景湾,"{'lat': 31.182898, 'lng': 121.710633}",4.0,22.0,1.0,0.0,4.0,10.0,22590.001111084344
423,东陆新村四街坊,"{'lat': 31.282495, 'lng': 121.600622}",11.0,32.0,2.0,3.0,29.0,3.0,12510.981160248504
